query_name,chromosome,position,reference_end,length,cigar,coverage
SRR14041381.23848365,NW_003528295.1,365620,365704,-3629,41S26M1D31M2D4M1D19M4S,1032
SRR14041381.23857764,NW_003528295.1,365620,365706,-3669,43S26M1D31M2D4M1D21M,1032
SRR14041381.23858694,NW_003528295.1,365620,365704,-3646,25H26M1D31M2D4M1D19M20H,1032
SRR14041381.23868270,NW_003528295.1,365620,365704,-3626,3H26M1D31M2D4M1D19M42H,1032
SRR14041381.23868646,NW_003528295.1,365620,365704,-3621,14H26M1D30M3D4M1D19M32H,1032
SRR14041381.23870750,NW_003528295.1,365620,365704,-3644,2H26M1D31M2D4M1D19M43H,1032
SRR14041381.23870831,NW_003528295.1,365620,365704,-3644,16H26M1D31M2D4M1D19M29H,1032
SRR14041381.23875016,NW_003528295.1,365620,365704,-3622,39S26M1D31M2D4M1D19M6S,1032
SRR14041381.23876830,NW_003528295.1,365620,365704,-3610,19H26M1D31M2D4M1D19M26H,1032
SRR14041381.23881370,NW_003528295.1,365620,365704,-3571,7H26M1D31M2D4M1D19M38H,1032
SRR14041381.23881868,NW_003528295.1,365620,365704,-3657,8H26M1D31M2D4M1D19M37H,1032
SRR14041381.23882247,NW_003528295.1,365620,365704,-3645,23H26M1D31M2D4M1D19M22H,1032
SRR14041381.23885968,NW_003528295.1,365620,365673,-3665,73S26M1D26M,1032
SRR14041381.23890009,NW_003528295.1,365620,365704,-3630,17H26M1D31M2D4M1D19M28H,1032
SRR14041381.23891702,NW_003528295.1,365620,365678,-3661,60S26M1D31M8S,1032
SRR14041381.23892035,NW_003528295.1,365620,365704,-3616,3H26M1D31M2D4M1D19M42H,1032
SRR14041381.23896336,NW_003528295.1,365620,365702,-3649,47S26M1D31M2D4M1D17M,1032
SRR14041381.23901298,NW_003528295.1,365620,365704,-3680,31H26M1D31M2D4M1D19M14H,1032
SRR14041381.23903595,NW_003528295.1,365620,365704,-3595,5H26M1D31M2D4M1D19M40H,1032
SRR14041381.23903916,NW_003528295.1,365620,365704,-3627,17H26M1D31M2D4M1D19M28H,1032
SRR14041381.23906409,NW_003528295.1,365620,365704,-3647,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.23910103,NW_003528295.1,365620,365704,-3622,27H26M1D31M2D4M1D19M18H,1032
SRR14041381.23914684,NW_003528295.1,365620,365680,-3664,66S26M1D33M,1032
SRR14041381.23918767,NW_003528295.1,365620,365684,-3655,64S26M1D31M2D4M,1032
SRR14041381.23919202,NW_003528295.1,365620,365704,-3619,2H26M1D31M2D4M1D19M43H,1032
SRR14041381.23924875,NW_003528295.1,365620,365704,-3621,19H26M1D31M2D4M1D19M26H,1032
SRR14041381.23925280,NW_003528295.1,365620,365704,-3657,10H26M1D31M2D4M1D19M35H,1032
SRR14041381.23934169,NW_003528295.1,365620,365699,-3671,50S26M1D31M2D4M1D14M,1032
SRR14041381.23935268,NW_003528295.1,365620,365704,-3674,30H26M1D31M2D4M1D19M15H,1032
SRR14041381.23937283,NW_003528295.1,365620,365704,-3603,29H26M1D31M2D4M1D19M16H,1032
SRR14041381.23937640,NW_003528295.1,365620,365704,-3517,11H26M1D31M2D4M1D19M34H,1032
SRR14041381.23940824,NW_003528295.1,365620,365704,-3624,23H26M1D31M2D4M1D19M22H,1032
SRR14041381.23947592,NW_003528295.1,365620,365704,-3624,8H26M1D31M2D4M1D19M37H,1032
SRR14041381.23955763,NW_003528295.1,365620,365684,-3671,64S26M1D31M2D4M,1032
SRR14041381.23957023,NW_003528295.1,365620,365674,-3677,72S26M1D27M,1032
SRR14041381.23971851,NW_003528295.1,365620,365704,-3629,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.23973932,NW_003528295.1,365620,365704,-3644,28H26M1D31M2D4M1D19M17H,1032
SRR14041381.23983256,NW_003528295.1,365620,365704,-3671,16H26M1D31M2D4M1D19M29H,1032
SRR14041381.23985541,NW_003528295.1,365620,365675,-3667,71S26M1D28M,1032
SRR14041381.23988729,NW_003528295.1,365620,365680,-3678,66S26M1D33M,1032
SRR14041381.23994786,NW_003528295.1,365620,365704,-3644,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.23997990,NW_003528295.1,365620,365704,-3666,11H26M1D31M2D4M1D19M34H,1032
SRR14041381.23998529,NW_003528295.1,365620,365704,-3678,26H26M1D31M2D4M1D19M19H,1032
SRR14041381.23998967,NW_003528295.1,365620,365676,-3685,65S26M1D29M5S,1032
SRR14041381.23999321,NW_003528295.1,365620,365704,-3625,26M1D31M2D4M1D19M45H,1032
SRR14041381.24001134,NW_003528295.1,365620,365678,-3655,58S26M1D31M10S,1032
SRR14041381.24008781,NW_003528295.1,365620,365704,-3676,40S26M1D31M2D4M1D19M5S,1032
SRR14041381.24013578,NW_003528295.1,365620,365704,-3644,16H26M1D31M2D4M1D19M29H,1032
SRR14041381.24017443,NW_003528295.1,365620,365704,-3595,26M1D31M2D4M1D19M45H,1032
SRR14041381.24018852,NW_003528295.1,365620,365704,-3644,12H26M1D31M2D4M1D19M33H,1032
SRR14041381.24021916,NW_003528295.1,365620,365704,-3597,2H26M1D31M2D4M1D19M43H,1032
SRR14041381.24025266,NW_003528295.1,365620,365678,-3657,68S26M1D31M,1032
SRR14041381.24026083,NW_003528295.1,365620,365704,-3627,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24029927,NW_003528295.1,365620,365704,-3644,2H26M1D31M2D4M1D19M43H,1032
SRR14041381.24036586,NW_003528295.1,365620,365704,-3644,17H26M1D31M2D4M1D19M28H,1032
SRR14041381.24049971,NW_003528295.1,365620,365704,-3673,28H26M1D30M3D4M1D19M18H,1032
SRR14041381.24052403,NW_003528295.1,365620,365669,-3684,77S26M1D22M,1032
SRR14041381.24052519,NW_003528295.1,365620,365704,-3608,24H26M1D31M2D4M1D19M21H,1032
SRR14041381.24054685,NW_003528295.1,365620,365704,-3670,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24065538,NW_003528295.1,365620,365704,-3673,42S26M1D31M2D4M1D19M3S,1032
SRR14041381.24069349,NW_003528295.1,365620,365704,-3590,9H26M1D31M2D4M1D19M36H,1032
SRR14041381.24071907,NW_003528295.1,365620,365678,-3683,58S26M1D31M10S,1032
SRR14041381.24073957,NW_003528295.1,365620,365671,-3685,75S26M1D24M,1032
SRR14041381.24077146,NW_003528295.1,365620,365675,-3679,71S26M1D28M,1032
SRR14041381.24083520,NW_003528295.1,365620,365696,-3666,53S26M1D31M2D4M1D11M,1032
SRR14041381.24086351,NW_003528295.1,365620,365704,-3644,32H26M1D31M2D4M1D19M13H,1032
SRR14041381.24094676,NW_003528295.1,365620,365704,-3643,26M1D31M2D4M1D19M45H,1032
SRR14041381.24097022,NW_003528295.1,365620,365704,-3643,22H26M1D31M2D4M1D19M23H,1032
SRR14041381.24104696,NW_003528295.1,365620,365704,-3644,5H26M1D31M2D4M1D19M40H,1032
SRR14041381.24106703,NW_003528295.1,365620,365704,-3623,20H26M1D31M2D4M1D19M25H,1032
SRR14041381.24109087,NW_003528295.1,365620,365672,-3653,74S26M1D25M,1032
SRR14041381.24110345,NW_003528295.1,365620,365670,-3691,76S26M1D23M,1032
SRR14041381.24127561,NW_003528295.1,365620,365704,-3612,7H26M1D31M2D4M1D19M38H,1032
SRR14041381.24130553,NW_003528295.1,365620,365704,-3646,11H26M1D31M2D4M1D19M34H,1032
SRR14041381.24130775,NW_003528295.1,365620,365669,-3667,77S26M1D22M,1032
SRR14041381.24133513,NW_003528295.1,365620,365704,-3646,17H26M1D31M2D4M1D19M28H,1032
SRR14041381.24133623,NW_003528295.1,365620,365674,-3668,72S26M1D27M,1032
SRR14041381.24134770,NW_003528295.1,365620,365704,-3583,26M1D31M2D4M1D19M45H,1032
SRR14041381.24138493,NW_003528295.1,365620,365704,-3654,21H26M1D31M2D4M1D19M24H,1032
SRR14041381.24148528,NW_003528295.1,365620,365704,-3667,5H26M1D33M3D21M40H,1032
SRR14041381.24153773,NW_003528295.1,365620,365678,-3704,59S26M1D31M9S,1032
SRR14041381.24169221,NW_003528295.1,365620,365704,-3629,16H26M1D31M2D4M1D19M29H,1032
SRR14041381.24172660,NW_003528295.1,365620,365704,-3595,12H26M1D31M2D4M1D19M33H,1032
SRR14041381.24174963,NW_003528295.1,365620,365704,-3644,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.24182913,NW_003528295.1,365620,365697,-3679,52S26M1D31M2D4M1D12M,1032
SRR14041381.24184384,NW_003528295.1,365620,365704,-3614,38S26M1D31M2D4M1D19M7S,1032
SRR14041381.24184683,NW_003528295.1,365620,365704,-3616,28H26M1D31M2D4M1D19M17H,1032
SRR14041381.24184905,NW_003528295.1,365620,365704,-3638,27H26M1D31M2D4M1D19M18H,1032
SRR14041381.24192479,NW_003528295.1,365620,365704,-3707,25H26M1D31M2D4M1D19M20H,1032
SRR14041381.24199622,NW_003528295.1,365620,365704,-3626,21H26M1D31M2D4M1D19M24H,1032
SRR14041381.24202960,NW_003528295.1,365620,365704,-3644,42S26M1D31M2D4M1D19M3S,1032
SRR14041381.24207819,NW_003528295.1,365620,365704,-3596,8H26M1D31M2D4M1D19M37H,1032
SRR14041381.24219119,NW_003528295.1,365620,365704,-3631,11H26M1D31M2D4M1D19M34H,1032
SRR14041381.24219651,NW_003528295.1,365620,365704,-3578,13H26M1D31M2D4M1D19M32H,1032
SRR14041381.24223143,NW_003528295.1,365620,365704,-3614,13H26M1D31M2D4M1D19M32H,1032
SRR14041381.24223265,NW_003528295.1,365620,365704,-3644,19H26M1D31M2D4M1D19M26H,1032
SRR14041381.24226485,NW_003528295.1,365620,365669,-3677,64S26M1D22M13S,1032
SRR14041381.24226822,NW_003528295.1,365620,365704,-3620,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24228684,NW_003528295.1,365620,365704,-3648,15H26M1D31M2D4M1D19M30H,1032
SRR14041381.24228754,NW_003528295.1,365620,365704,-3619,8H26M1D31M2D4M1D19M37H,1032
SRR14041381.24230784,NW_003528295.1,365620,365704,-3616,19H26M1D31M2D4M1D19M26H,1032
SRR14041381.24234739,NW_003528295.1,365620,365704,-3691,40S26M1D31M2D4M1D19M5S,1032
SRR14041381.24246748,NW_003528295.1,365620,365692,-3675,57S26M1D31M2D4M1D7M,1032
SRR14041381.24247469,NW_003528295.1,365620,365704,-3660,29H26M1D31M2D4M1D19M16H,1032
SRR14041381.24250586,NW_003528295.1,365620,365704,-3664,31H26M1D31M2D4M1D19M14H,1032
SRR14041381.24253796,NW_003528295.1,365620,365704,-3657,32H26M1D31M2D4M1D19M13H,1032
SRR14041381.24253813,NW_003528295.1,365620,365704,-3610,20H26M1D31M2D4M1D19M25H,1032
SRR14041381.24256843,NW_003528295.1,365620,365704,-3597,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24266041,NW_003528295.1,365620,365704,-3616,15H26M1D31M2D4M1D19M30H,1032
SRR14041381.24278480,NW_003528295.1,365620,365704,-3609,22H26M1D31M2D4M1D19M23H,1032
SRR14041381.24288502,NW_003528295.1,365620,365678,-3657,60S26M1D31M8S,1032
SRR14041381.24290449,NW_003528295.1,365620,365706,-3683,43S26M1D31M2D4M1D21M,1032
SRR14041381.24292991,NW_003528295.1,365620,365704,-3618,16H26M1D31M2D4M1D19M29H,1032
SRR14041381.24295057,NW_003528295.1,365620,365704,-3644,23H26M1D31M2D4M1D19M22H,1032
SRR14041381.24295542,NW_003528295.1,365620,365679,-3704,67S26M1D32M,1032
SRR14041381.24296822,NW_003528295.1,365620,365704,-3631,5H26M1D31M2D4M1D19M40H,1032
SRR14041381.24301011,NW_003528295.1,365620,365698,-3676,51S26M1D31M2D4M1D13M,1032
SRR14041381.24301105,NW_003528295.1,365620,365672,-3659,74S26M1D25M,1032
SRR14041381.24303631,NW_003528295.1,365620,365704,-3669,11H26M1D33M3D21M34H,1032
SRR14041381.24307399,NW_003528295.1,365620,365704,-3625,19H26M1D31M2D4M1D19M26H,1032
SRR14041381.24311125,NW_003528295.1,365620,365704,-3608,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24329094,NW_003528295.1,365620,365704,-3678,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24331671,NW_003528295.1,365620,365698,-3654,51S26M1D31M2D4M1D13M,1032
SRR14041381.24333169,NW_003528295.1,365620,365704,-3601,23H26M1D31M2D4M1D19M22H,1032
SRR14041381.24335954,NW_003528295.1,365620,365704,-3609,10H26M1D31M2D4M1D19M35H,1032
SRR14041381.24336928,NW_003528295.1,365620,365699,-3666,50S26M1D31M2D4M1D14M,1032
SRR14041381.24340464,NW_003528295.1,365620,365678,-3704,59S26M1D31M9S,1032
SRR14041381.24340925,NW_003528295.1,365620,365704,-3618,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24341138,NW_003528295.1,365620,365678,-3663,65S26M1D31M3S,1032
SRR14041381.24344285,NW_003528295.1,365620,365678,-3664,61S26M1D31M7S,1032
SRR14041381.24349986,NW_003528295.1,365620,365704,-3688,41S26M1D31M2D4M1D19M4S,1032
SRR14041381.24350943,NW_003528295.1,365620,365704,-3618,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.24352732,NW_003528295.1,365620,365704,-3650,32S26M1D31M2D4M1D19M13S,1032
SRR14041381.24355145,NW_003528295.1,365620,365668,-3653,78S26M1D21M,1032
SRR14041381.24355392,NW_003528295.1,365620,365668,-3647,78S26M1D21M,1032
SRR14041381.24362169,NW_003528295.1,365620,365704,-3668,31H26M1D31M2D4M1D19M14H,1032
SRR14041381.24369952,NW_003528295.1,365620,365704,-3633,7H26M1D31M2D4M1D19M38H,1032
SRR14041381.24370840,NW_003528295.1,365620,365704,-3644,13H26M1D31M2D4M1D19M32H,1032
SRR14041381.24376940,NW_003528295.1,365620,365703,-3704,46S26M1D31M2D4M1D18M,1032
SRR14041381.24377436,NW_003528295.1,365620,365704,-3622,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24377681,NW_003528295.1,365620,365668,-3674,78S26M1D21M,1032
SRR14041381.24380243,NW_003528295.1,365620,365704,-3630,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24384223,NW_003528295.1,365620,365704,-3614,13H26M1D31M2D4M1D19M32H,1032
SRR14041381.24389026,NW_003528295.1,365620,365704,-3632,4H26M1D31M2D4M1D19M41H,1032
SRR14041381.24389665,NW_003528295.1,365620,365704,-3644,17H26M1D31M2D4M1D19M28H,1032
SRR14041381.24391735,NW_003528295.1,365620,365674,-3647,72S26M1D27M,1032
SRR14041381.24392643,NW_003528295.1,365620,365703,-3666,46S26M1D31M2D4M1D18M,1032
SRR14041381.24400548,NW_003528295.1,365620,365704,-3677,21H26M1D31M2D4M1D19M24H,1032
SRR14041381.24401286,NW_003528295.1,365620,365704,-3644,18H26M1D31M2D4M1D19M27H,1032
SRR14041381.24402006,NW_003528295.1,365620,365670,-3664,76S26M1D23M,1032
SRR14041381.24403658,NW_003528295.1,365620,365704,-3600,12H26M1D31M2D4M1D19M33H,1032
SRR14041381.24406225,NW_003528295.1,365620,365678,-3647,60S26M1D31M8S,1032
SRR14041381.24407066,NW_003528295.1,365620,365704,-3682,38S26M1D31M2D4M1D19M7S,1032
SRR14041381.24408145,NW_003528295.1,365620,365704,-3602,26M1D31M2D4M1D19M45H,1032
SRR14041381.24414201,NW_003528295.1,365620,365704,-3644,15H26M1D31M2D4M1D19M30H,1032
SRR14041381.24416183,NW_003528295.1,365620,365704,-3607,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24419379,NW_003528295.1,365620,365670,-3664,76S26M1D23M,1032
SRR14041381.24425424,NW_003528295.1,365620,365694,-3664,55S26M1D31M2D4M1D9M,1032
SRR14041381.24426939,NW_003528295.1,365620,365704,-3604,18H26M1D31M2D4M1D19M27H,1032
SRR14041381.24430007,NW_003528295.1,365620,365704,-3629,23H26M1D31M2D4M1D19M22H,1032
SRR14041381.24430056,NW_003528295.1,365620,365704,-3643,9H26M1D31M2D4M1D19M36H,1032
SRR14041381.24432599,NW_003528295.1,365620,365704,-3614,20H26M1D31M2D4M1D19M25H,1032
SRR14041381.24438605,NW_003528295.1,365620,365704,-3663,30H26M1D31M2D4M1D19M15H,1032
SRR14041381.24442957,NW_003528295.1,365620,365704,-3670,26H26M1D31M2D4M1D19M19H,1032
SRR14041381.24450062,NW_003528295.1,365620,365704,-3631,25H26M1D31M2D4M1D19M20H,1032
SRR14041381.24450812,NW_003528295.1,365620,365678,-3660,58S26M1D31M10S,1032
SRR14041381.24455767,NW_003528295.1,365620,365704,-3689,22H26M1D31M2D4M1D19M23H,1032
SRR14041381.24456371,NW_003528295.1,365620,365694,-3658,55S26M1D31M2D4M1D9M,1032
SRR14041381.24456939,NW_003528295.1,365620,365704,-3621,15H26M1D31M2D4M1D19M30H,1032
SRR14041381.24458997,NW_003528295.1,365620,365718,-3652,33S26M1D31M2D4M1D13M2D18M,1032
SRR14041381.24466053,NW_003528295.1,365620,365704,-3644,29H26M1D31M2D4M1D19M16H,1032
SRR14041381.24467021,NW_003528295.1,365620,365704,-3597,2H26M1D31M2D4M1D19M43H,1032
SRR14041381.24472593,NW_003528295.1,365620,365704,-3674,21H26M1D31M2D4M1D19M24H,1032
SRR14041381.24480990,NW_003528295.1,365620,365702,-3653,47S26M1D31M2D4M1D17M,1032
SRR14041381.24491379,NW_003528295.1,365620,365704,-3666,20H26M1D31M2D4M1D19M25H,1032
SRR14041381.24493519,NW_003528295.1,365620,365704,-3644,15H26M1D31M2D4M1D19M30H,1032
SRR14041381.24508754,NW_003528295.1,365620,365676,-3672,70S26M1D29M,1032
SRR14041381.24509760,NW_003528295.1,365620,365692,-3664,57S26M1D31M2D4M1D7M,1032
SRR14041381.24513558,NW_003528295.1,365620,365704,-3633,12H26M1D31M2D4M1D19M33H,1032
SRR14041381.24513919,NW_003528295.1,365620,365678,-3670,58S26M1D31M10S,1032
SRR14041381.24514984,NW_003528295.1,365620,365705,-3666,44S26M1D31M2D4M1D20M,1032
SRR14041381.24516555,NW_003528295.1,365620,365704,-3570,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24521428,NW_003528295.1,365620,365700,-3650,49S26M1D31M2D4M1D15M,1032
SRR14041381.24524498,NW_003528295.1,365620,365704,-3620,26M1D31M2D4M1D19M45H,1032
SRR14041381.24527932,NW_003528295.1,365620,365704,-3583,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24532603,NW_003528295.1,365620,365704,-3645,20H26M1D31M2D4M1D19M25H,1032
SRR14041381.24541347,NW_003528295.1,365620,365676,-3662,62S26M1D29M8S,1032
SRR14041381.24543520,NW_003528295.1,365620,365668,-3674,78S26M1D21M,1032
SRR14041381.24546213,NW_003528295.1,365620,365679,-3660,67S26M1D32M,1032
SRR14041381.24549672,NW_003528295.1,365620,365670,-3647,76S26M1D23M,1032
SRR14041381.24554763,NW_003528295.1,365620,365704,-3716,16H26M1D31M2D4M1D19M29H,1032
SRR14041381.24564782,NW_003528295.1,365620,365704,-3632,38S26M1D31M2D4M1D19M7S,1032
SRR14041381.24570892,NW_003528295.1,365620,365704,-3617,40S26M1D31M2D4M1D19M5S,1032
SRR14041381.24570902,NW_003528295.1,365620,365704,-3591,26M1D31M2D4M1D19M45H,1032
SRR14041381.24571374,NW_003528295.1,365620,365679,-3676,67S26M1D32M,1032
SRR14041381.24572658,NW_003528295.1,365620,365704,-3611,22H26M1D31M2D4M1D19M23H,1032
SRR14041381.24574059,NW_003528295.1,365620,365704,-3652,13H26M1D31M2D4M1D19M32H,1032
SRR14041381.24575210,NW_003528295.1,365620,365704,-3586,26M1D31M2D4M1D19M45H,1032
SRR14041381.24581464,NW_003528295.1,365620,365704,-3644,15H26M1D31M2D4M1D19M30H,1032
SRR14041381.24595186,NW_003528295.1,365620,365704,-3685,38S26M1D31M2D4M1D19M7S,1032
SRR14041381.24598813,NW_003528295.1,365620,365704,-3657,26H26M1D31M2D4M1D19M19H,1032
SRR14041381.24599052,NW_003528295.1,365620,365669,-3678,77S26M1D22M,1032
SRR14041381.24599154,NW_003528295.1,365620,365704,-3678,28H26M1D31M2D4M1D19M17H,1032
SRR14041381.24599359,NW_003528295.1,365620,365704,-3671,26H26M1D31M2D4M1D19M19H,1032
SRR14041381.24601839,NW_003528295.1,365620,365704,-3704,27H26M1D31M2D4M1D19M18H,1032
SRR14041381.24608002,NW_003528295.1,365620,365704,-3628,4H26M1D31M2D4M1D19M41H,1032
SRR14041381.24608019,NW_003528295.1,365620,365676,-3675,67S26M1D29M3S,1032
SRR14041381.24610404,NW_003528295.1,365620,365694,-3668,55S26M1D31M2D4M1D9M,1032
SRR14041381.24611447,NW_003528295.1,365620,365704,-3576,3H26M1D31M2D4M1D19M42H,1032
SRR14041381.24618292,NW_003528295.1,365620,365704,-3669,45S26M1D31M2D4M1D19M,1032
SRR14041381.24620767,NW_003528295.1,365620,365704,-3644,22H26M1D31M2D4M1D19M23H,1032
SRR14041381.24628157,NW_003528295.1,365620,365674,-3655,72S26M1D27M,1032
SRR14041381.24633931,NW_003528295.1,365620,365704,-3584,12H26M1D31M2D4M1D19M33H,1032
SRR14041381.24637030,NW_003528295.1,365620,365686,-3647,62S26M1D31M2D6M,1032
SRR14041381.24637094,NW_003528295.1,365620,365704,-3675,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.24641284,NW_003528295.1,365620,365715,-3663,36S26M1D31M2D4M1D13M2D15M,1032
SRR14041381.24645344,NW_003528295.1,365620,365704,-3644,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.24650698,NW_003528295.1,365620,365678,-3673,68S26M1D31M,1032
SRR14041381.24661660,NW_003528295.1,365620,365704,-3609,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24664020,NW_003528295.1,365620,365717,-3652,34S26M1D31M2D4M1D13M2D17M,1032
SRR14041381.24665946,NW_003528295.1,365620,365706,-3644,43S26M1D31M2D4M1D21M,1032
SRR14041381.24670167,NW_003528295.1,365620,365678,-3655,65S26M1D31M3S,1032
SRR14041381.24671903,NW_003528295.1,365620,365704,-3644,10H26M1D31M2D4M1D19M35H,1032
SRR14041381.24681839,NW_003528295.1,365620,365667,-3693,79S26M1D20M,1032
SRR14041381.24692029,NW_003528295.1,365620,365704,-3608,7H26M1D31M2D4M1D19M38H,1032
SRR14041381.24693828,NW_003528295.1,365620,365684,-3671,64S26M1D31M2D4M,1032
SRR14041381.24695118,NW_003528295.1,365620,365673,-3664,73S26M1D26M,1032
SRR14041381.24698434,NW_003528295.1,365620,365704,-3644,10H26M1D31M2D4M1D19M35H,1032
SRR14041381.24698758,NW_003528295.1,365620,365704,-3608,22H26M1D31M2D4M1D19M23H,1032
SRR14041381.24707418,NW_003528295.1,365620,365704,-3628,29H26M1D31M2D4M1D19M16H,1032
SRR14041381.24707912,NW_003528295.1,365620,365704,-3620,25H26M1D31M2D4M1D19M20H,1032
SRR14041381.24708417,NW_003528295.1,365620,365704,-3665,29H26M1D31M2D4M1D19M16H,1032
SRR14041381.24709088,NW_003528295.1,365620,365704,-3644,28H26M1D31M2D4M1D19M17H,1032
SRR14041381.24709686,NW_003528295.1,365620,365704,-3601,27H26M1D31M2D4M1D19M18H,1032
SRR14041381.24711275,NW_003528295.1,365620,365704,-3660,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.24717702,NW_003528295.1,365620,365704,-3704,40S26M1D31M2D4M1D19M5S,1032
SRR14041381.24717995,NW_003528295.1,365620,365700,-3680,49S26M1D31M2D4M1D15M,1032
SRR14041381.24726219,NW_003528295.1,365620,365670,-3659,76S26M1D23M,1032
SRR14041381.24728469,NW_003528295.1,365620,365704,-3598,42S26M1D31M2D4M1D19M3S,1032
SRR14041381.24732347,NW_003528295.1,365620,365704,-3627,20H26M1D31M2D4M1D19M25H,1032
SRR14041381.24740243,NW_003528295.1,365620,365704,-3643,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24741073,NW_003528295.1,365620,365704,-3652,17S26M1D31M2D4M1D19M28S,1032
SRR14041381.24741562,NW_003528295.1,365620,365704,-3595,17H26M1D31M3D23M28H,1032
SRR14041381.24742491,NW_003528295.1,365620,365704,-3651,24S26M1D31M2D4M1D19M21S,1032
SRR14041381.24742786,NW_003528295.1,365620,365671,-3665,75S26M1D24M,1032
SRR14041381.24743760,NW_003528295.1,365620,365704,-3644,14H26M1D31M2D4M1D19M31H,1032
SRR14041381.24746382,NW_003528295.1,365620,365704,-3611,4H20M1D37M2D4M1D19M41H,1032
SRR14041381.24749426,NW_003528295.1,365620,365686,-3665,62S26M1D31M2D6M,1032
SRR14041381.24750496,NW_003528295.1,365620,365704,-3600,26M1D31M2D4M1D19M45H,1032
SRR14041381.24752211,NW_003528295.1,365620,365704,-3632,6H26M1D31M2D4M1D19M39H,1032
SRR14041381.24755199,NW_003528295.1,365620,365704,-3660,10H26M1D31M2D4M1D19M35H,1032
SRR14041381.24760112,NW_003528295.1,365620,365704,-3677,37S26M1D31M2D4M1D19M8S,1032
SRR14041381.24761194,NW_003528295.1,365620,365704,-3630,25H26M1D31M2D4M1D19M20H,1032
SRR14041381.24764787,NW_003528295.1,365620,365704,-3657,42S26M1D31M2D4M1D19M3S,1032
SRR14041381.24770451,NW_003528295.1,365620,365704,-3583,5H26M1D31M2D4M1D19M40H,1032
SRR14041381.24771971,NW_003528295.1,365620,365700,-3651,49S26M1D31M2D4M1D15M,1032
SRR14041381.24773704,NW_003528295.1,365620,365697,-3663,52S26M1D31M2D4M1D12M,1032
SRR14041381.24777151,NW_003528295.1,365620,365704,-3645,17H26M1D31M2D4M1D19M28H,1032
SRR14041381.24777974,NW_003528295.1,365620,365704,-3617,25H26M1D31M2D4M1D19M20H,1032
SRR14041381.24778328,NW_003528295.1,365620,365704,-3594,11H26M1D31M2D4M1D19M34H,1032
SRR14041381.24779893,NW_003528295.1,365620,365704,-3609,26M1D31M2D4M1D19M45H,1032
SRR14041381.24784647,NW_003528295.1,365620,365675,-3670,71S26M1D28M,1032
SRR14041381.24785552,NW_003528295.1,365620,365704,-3588,3H26M1D31M2D4M1D19M42H,1032
SRR14041381.24787224,NW_003528295.1,365620,365705,-3656,44S26M1D31M2D4M1D20M,1032
SRR14041381.24790327,NW_003528295.1,365620,365704,-3669,26H26M1D31M2D4M1D19M19H,1032
SRR14041381.24791212,NW_003528295.1,365620,365704,-3591,26M1D31M2D4M1D19M45H,1032
SRR14041381.24797696,NW_003528295.1,365620,365704,-3690,40S26M1D31M2D4M1D19M5S,1032
SRR14041381.24802909,NW_003528295.1,365620,365704,-3644,11H26M1D31M2D4M1D19M34H,1032
SRR14041381.24804473,NW_003528295.1,365620,365699,-3669,50S26M1D31M2D4M1D14M,1032
