chromosome,source,feature,start,end,score,strand,frame,Name,gbkey,gene_biotype,Parent,transcript_id,protein_id,pseudo,partial,ID,locus_tag,inference,Dbxref,end_range,product,start_range,Note
NW_003526940.1,RefSeq,exon,1377722,1378132,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-19,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1378192,1378315,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-20,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1378377,1378502,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-21,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1378833,1378957,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-22,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1379048,1379298,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-23,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1379360,1379430,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-24,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1379498,1379589,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-25,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1379650,1379759,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-26,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,exon,1379820,1379965,.,+,.,,mRNA,,rna-XM_003381718.1,"XM_003381718.1
",,,,exon-XM_003381718.1-27,Tsp_07442,,"GenBank:XM_003381718.1,GeneID:10898656",,conserved hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1371047,1371184,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1371256,1371393,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1371451,1371622,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1371891,1372327,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1372627,1372806,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1373439,1373542,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1373647,1373804,.,+,1,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1374426,1374535,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1374612,1374741,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1374826,1375034,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1375114,1375278,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1375392,1375715,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1375787,1376129,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1376425,1376497,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1376553,1376722,.,+,1,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1376811,1377124,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1377190,1377295,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1377359,1377626,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1377722,1378132,.,+,1,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1378192,1378315,.,+,1,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1378377,1378502,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1378833,1378957,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1379048,1379298,.,+,1,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1379360,1379430,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1379498,1379589,.,+,0,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1379650,1379759,.,+,1,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,CDS,1379820,1379965,.,+,2,XP_003381766.1,CDS,,rna-XM_003381718.1,,"XP_003381766.1
",,,cds-XP_003381766.1,Tsp_07442,,"GenBank:XP_003381766.1,GeneID:10898656",,hypothetical protein,,
NW_003526940.1,RefSeq,gene,1383292,1385624,.,-,.,Tsp_07441,Gene,protein_coding,,,,,,gene-Tsp_07441,"Tsp_07441
",,GeneID:10898657,,,,
NW_003526940.1,RefSeq,mRNA,1383292,1385624,.,-,.,XM_003381719.1,mRNA,,gene-Tsp_07441,"XM_003381719.1
",,,,rna-XM_003381719.1,Tsp_07441,,"GenBank:XM_003381719.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,exon,1385394,1385624,.,-,.,,mRNA,,rna-XM_003381719.1,"XM_003381719.1
",,,,exon-XM_003381719.1-1,Tsp_07441,,"GenBank:XM_003381719.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,exon,1384875,1385366,.,-,.,,mRNA,,rna-XM_003381719.1,"XM_003381719.1
",,,,exon-XM_003381719.1-2,Tsp_07441,,"GenBank:XM_003381719.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,exon,1383732,1383984,.,-,.,,mRNA,,rna-XM_003381719.1,"XM_003381719.1
",,,,exon-XM_003381719.1-3,Tsp_07441,,"GenBank:XM_003381719.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,exon,1383292,1383629,.,-,.,,mRNA,,rna-XM_003381719.1,"XM_003381719.1
",,,,exon-XM_003381719.1-4,Tsp_07441,,"GenBank:XM_003381719.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,CDS,1385394,1385624,.,-,0,XP_003381767.1,CDS,,rna-XM_003381719.1,,"XP_003381767.1
",,,cds-XP_003381767.1,Tsp_07441,,"GenBank:XP_003381767.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,CDS,1384875,1385366,.,-,0,XP_003381767.1,CDS,,rna-XM_003381719.1,,"XP_003381767.1
",,,cds-XP_003381767.1,Tsp_07441,,"GenBank:XP_003381767.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,CDS,1383732,1383984,.,-,0,XP_003381767.1,CDS,,rna-XM_003381719.1,,"XP_003381767.1
",,,cds-XP_003381767.1,Tsp_07441,,"GenBank:XP_003381767.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,CDS,1383292,1383629,.,-,2,XP_003381767.1,CDS,,rna-XM_003381719.1,,"XP_003381767.1
",,,cds-XP_003381767.1,Tsp_07441,,"GenBank:XP_003381767.1,GeneID:10898657",,PTB domain-containing engulfment adapter protein 1,,
NW_003526940.1,RefSeq,gene,1388952,1393727,.,-,.,Tsp_07440,Gene,protein_coding,,,,,,gene-Tsp_07440,"Tsp_07440
",,GeneID:10898658,,,,
NW_003526940.1,RefSeq,mRNA,1388952,1393727,.,-,.,XM_003381720.1,mRNA,,gene-Tsp_07440,"XM_003381720.1
",,,,rna-XM_003381720.1,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1393582,1393727,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-1,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1392998,1393512,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-2,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1392866,1392935,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-3,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1392629,1392807,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-4,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1392287,1392538,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-5,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1391976,1392164,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-6,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1391587,1391843,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-7,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1389653,1389886,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-8,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1389417,1389572,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-9,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1389188,1389356,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-10,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,exon,1388952,1389004,.,-,.,,mRNA,,rna-XM_003381720.1,"XM_003381720.1
",,,,exon-XM_003381720.1-11,Tsp_07440,,"GenBank:XM_003381720.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1393582,1393727,.,-,0,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1392998,1393512,.,-,1,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1392866,1392935,.,-,2,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1392629,1392807,.,-,1,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1392287,1392538,.,-,2,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1391976,1392164,.,-,2,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1391587,1391843,.,-,2,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1389653,1389886,.,-,0,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1389417,1389572,.,-,0,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1389188,1389356,.,-,0,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,CDS,1388952,1389004,.,-,2,XP_003381768.1,CDS,,rna-XM_003381720.1,,"XP_003381768.1
",,,cds-XP_003381768.1,Tsp_07440,,"GenBank:XP_003381768.1,GeneID:10898658",,sentrin-specific protease 8,,
NW_003526940.1,RefSeq,gene,1395124,1396332,.,-,.,Tsp_07464,Gene,protein_coding,,,,,,gene-Tsp_07464,"Tsp_07464
",,GeneID:10898659,,,,
NW_003526940.1,RefSeq,mRNA,1395124,1396332,.,-,.,XM_003381721.1,mRNA,,gene-Tsp_07464,"XM_003381721.1
",,,,rna-XM_003381721.1,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1396204,1396332,.,-,.,,mRNA,,rna-XM_003381721.1,"XM_003381721.1
",,,,exon-XM_003381721.1-1,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1395799,1395957,.,-,.,,mRNA,,rna-XM_003381721.1,"XM_003381721.1
",,,,exon-XM_003381721.1-2,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1395601,1395722,.,-,.,,mRNA,,rna-XM_003381721.1,"XM_003381721.1
",,,,exon-XM_003381721.1-3,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1395442,1395540,.,-,.,,mRNA,,rna-XM_003381721.1,"XM_003381721.1
",,,,exon-XM_003381721.1-4,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1395204,1395313,.,-,.,,mRNA,,rna-XM_003381721.1,"XM_003381721.1
",,,,exon-XM_003381721.1-5,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1395124,1395185,.,-,.,,mRNA,,rna-XM_003381721.1,"XM_003381721.1
",,,,exon-XM_003381721.1-6,Tsp_07464,,"GenBank:XM_003381721.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1396204,1396332,.,-,0,XP_003381769.1,CDS,,rna-XM_003381721.1,,"XP_003381769.1
",,,cds-XP_003381769.1,Tsp_07464,,"GenBank:XP_003381769.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1395799,1395957,.,-,0,XP_003381769.1,CDS,,rna-XM_003381721.1,,"XP_003381769.1
",,,cds-XP_003381769.1,Tsp_07464,,"GenBank:XP_003381769.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1395601,1395722,.,-,0,XP_003381769.1,CDS,,rna-XM_003381721.1,,"XP_003381769.1
",,,cds-XP_003381769.1,Tsp_07464,,"GenBank:XP_003381769.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1395442,1395540,.,-,1,XP_003381769.1,CDS,,rna-XM_003381721.1,,"XP_003381769.1
",,,cds-XP_003381769.1,Tsp_07464,,"GenBank:XP_003381769.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1395204,1395313,.,-,1,XP_003381769.1,CDS,,rna-XM_003381721.1,,"XP_003381769.1
",,,cds-XP_003381769.1,Tsp_07464,,"GenBank:XP_003381769.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1395124,1395185,.,-,2,XP_003381769.1,CDS,,rna-XM_003381721.1,,"XP_003381769.1
",,,cds-XP_003381769.1,Tsp_07464,,"GenBank:XP_003381769.1,GeneID:10898659",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,gene,1396715,1399976,.,-,.,Tsp_07463,Gene,protein_coding,,,,,,gene-Tsp_07463,"Tsp_07463
",,GeneID:10898660,,,,
NW_003526940.1,RefSeq,mRNA,1396715,1399976,.,-,.,XM_003381722.1,mRNA,,gene-Tsp_07463,"XM_003381722.1
",,,,rna-XM_003381722.1,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1399905,1399976,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-1,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1399621,1399677,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-2,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1399456,1399569,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-3,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1399324,1399399,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-4,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1398958,1399074,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-5,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1398880,1398914,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-6,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1398468,1398692,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-7,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1398234,1398365,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-8,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1398058,1398190,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-9,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1397734,1397893,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-10,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1397479,1397668,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-11,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1397255,1397395,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-12,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1397211,1397216,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-13,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1397063,1397148,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-14,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1396916,1397005,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-15,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,exon,1396715,1396781,.,-,.,,mRNA,,rna-XM_003381722.1,"XM_003381722.1
",,,,exon-XM_003381722.1-16,Tsp_07463,,"GenBank:XM_003381722.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1399905,1399976,.,-,0,XP_003381770.1,CDS,,rna-XM_003381722.1,,"XP_003381770.1
",,,cds-XP_003381770.1,Tsp_07463,,"GenBank:XP_003381770.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1399621,1399677,.,-,0,XP_003381770.1,CDS,,rna-XM_003381722.1,,"XP_003381770.1
",,,cds-XP_003381770.1,Tsp_07463,,"GenBank:XP_003381770.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1399456,1399569,.,-,0,XP_003381770.1,CDS,,rna-XM_003381722.1,,"XP_003381770.1
",,,cds-XP_003381770.1,Tsp_07463,,"GenBank:XP_003381770.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1399324,1399399,.,-,0,XP_003381770.1,CDS,,rna-XM_003381722.1,,"XP_003381770.1
",,,cds-XP_003381770.1,Tsp_07463,,"GenBank:XP_003381770.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
NW_003526940.1,RefSeq,CDS,1398958,1399074,.,-,2,XP_003381770.1,CDS,,rna-XM_003381722.1,,"XP_003381770.1
",,,cds-XP_003381770.1,Tsp_07463,,"GenBank:XP_003381770.1,GeneID:10898660",,coiled-coil domain-containing protein 132,,
